Rk,G,Date,Age,Tm,,Opp,,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GmSc,BPM
49,47,2025-02-02,25-007,CLE,,DAL,W (+43),1,23:24,.957,.938,0.0,10.6,6.4,50.4,3.9,0.0,18.4,20.5,172,94,20.9,15.7
50,48,2025-02-04,25-009,CLE,,BOS,L (-7),1,34:01,.531,.475,0.0,2.7,1.4,17.1,2.9,0.0,11.3,32.4,103,115,13.2,4.1
51,49,2025-02-05,25-010,CLE,@,DET,W (+3),1,31:29,.606,.556,3.9,5.9,5.0,26.5,0.0,2.5,19.5,32.7,109,119,14.5,0.1
52,50,2025-02-07,25-012,CLE,@,WAS,W (+10),1,31:57,.705,.700,7.7,9.6,8.7,20.9,1.5,0.0,19.7,25.7,126,126,16.9,1.3
53,51,2025-02-10,25-015,CLE,,MIN,W (+21),1,26:50,.589,.571,0.0,3.6,2.0,14.4,0.0,0.0,21.7,27.5,103,116,7.6,-4.7
54,52,2025-02-12,25-017,CLE,@,TOR,W (+23),1,27:25,.500,.500,4.1,3.6,3.8,39.2,5.0,0.0,6.3,23.2,124,101,15.5,5.1
55,53,2025-02-20,25-025,CLE,@,BRK,W (+13),1,28:33,.654,.583,3.5,3.4,3.5,50.6,5.0,0.0,12.7,21.6,142,94,19.1,16.2
56,54,2025-02-21,25-026,CLE,,NYK,W (+37),1,24:59,.307,.208,0.0,17.1,9.7,18.4,1.9,0.0,6.4,26.5,92,105,5.3,-14.1
57,,2025-02-23,25-028,CLE,,MEM,W (+6),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
58,,2025-02-25,25-030,CLE,@,ORL,W (+40),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
59,55,2025-02-28,25-033,CLE,@,BOS,W (+7),1,31:32,.435,.435,3.8,6.9,5.4,34.0,0.0,0.0,4.2,33.1,114,133,12.7,-2.6
60,56,2025-03-02,25-035,CLE,,POR,W (+4),1,39:06,.366,.313,2.9,2.9,2.9,25.9,1.2,0.0,10.1,21.0,95,122,6.3,-9.6
61,57,2025-03-04,25-037,CLE,@,CHI,W (+22),1,30:10,.432,.432,0.0,9.2,4.6,31.9,1.5,0.0,4.3,30.1,100,110,12.2,-1.8
62,58,2025-03-05,25-038,CLE,,MIA,W (+5),1,31:52,.582,.542,3.5,6.5,5.1,45.0,1.5,0.0,13.4,20.4,129,114,15.5,5.9
63,59,2025-03-07,25-040,CLE,@,CHO,W (+1),1,31:20,.716,.550,0.0,3.3,1.7,11.8,1.5,0.0,12.5,21.7,134,120,13.3,0.9
64,60,2025-03-09,25-042,CLE,@,MIL,W (+12),1,28:36,.440,.346,3.5,14.6,8.9,26.0,0.0,0.0,16.9,26.8,96,108,7.1,-7.7
