Rk,G,Date,Age,Tm,,Opp,,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GmSc,BPM
51,20,2025-02-05,24-077,NOP,@,DEN,L (-25),0,14:57,.500,.500,0.0,0.0,0.0,16.1,0.0,0.0,0.0,8.3,123,148,2.7,-6.0
52,21,2025-02-08,24-080,NOP,@,SAC,L (-5),0,14:10,.500,.500,0.0,7.5,3.8,17.1,0.0,0.0,0.0,8.7,119,121,2.6,-4.0
53,22,2025-02-10,24-082,NOP,@,OKC,L (-36),0,25:21,.333,.333,0.0,4.7,2.2,5.9,3.7,4.7,33.3,14.5,50,129,1.3,-7.6
54,23,2025-02-12,24-084,NOP,,SAC,L (-8),0,18:06,.800,.800,11.0,26.5,18.1,14.7,2.8,0.0,0.0,12.0,170,119,10.3,10.0
55,24,2025-02-13,24-085,NOP,,SAC,W (+7),0,11:48,.000,.000,10.2,7.6,8.7,0.0,0.0,0.0,0.0,11.5,35,129,-1.9,-23.5
56,25,2025-02-21,24-093,NOP,@,DAL,L (-8),0,4:27,,,0.0,0.0,0.0,28.4,0.0,0.0,100.0,9.2,38,119,-0.3,-12.8
57,26,2025-02-23,24-095,NOP,,SAS,W (+18),0,1:33,.500,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6,104,104,1.0,-1.0
58,27,2025-02-25,24-097,NOP,,SAS,W (+6),0,3:42,.750,.750,0.0,0.0,0.0,0.0,0.0,26.5,0.0,20.9,153,99,2.7,24.2
59,,2025-02-27,24-099,NOP,@,PHO,W (+8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
60,28,2025-02-28,24-100,NOP,@,PHO,L (-17),0,20:45,.739,.714,5.4,8.6,6.6,6.7,2.4,0.0,11.8,18.0,134,133,8.2,-2.1
61,,2025-03-02,24-102,NOP,@,UTA,W (+7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
62,,2025-03-04,24-104,NOP,@,LAL,L (-21),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
63,,2025-03-06,24-106,NOP,,HOU,L (-12),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
64,,2025-03-08,24-108,NOP,@,HOU,L (-29),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
65,29,2025-03-09,24-109,NOP,,MEM,L (-3),0,22:02,.935,.900,9.9,0.0,4.5,23.0,0.0,0.0,14.5,13.5,165,124,10.8,8.3
