Rk,G,Date,Age,Tm,,Opp,,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GmSc,BPM
50,32,2025-02-03,22-280,NOP,@,DEN,L (-12),0,14:28,.000,.000,0.0,16.2,7.6,8.7,0.0,0.0,33.3,18.5,13,140,-3.5,-26.5
51,33,2025-02-05,22-282,NOP,@,DEN,L (-25),0,24:48,.460,.400,0.0,14.2,6.5,11.6,1.9,0.0,0.0,27.4,101,140,9.8,-5.4
52,34,2025-02-08,22-285,NOP,@,SAC,L (-5),0,18:23,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0,122,-3.2,-17.4
53,35,2025-02-10,22-287,NOP,@,OKC,L (-36),0,25:53,.500,.500,3.9,18.5,10.7,20.8,0.0,0.0,7.7,20.5,107,137,7.4,-2.4
54,36,2025-02-12,22-289,NOP,,SAC,L (-8),0,13:51,.512,.375,0.0,0.0,0.0,8.6,0.0,0.0,0.0,15.2,120,134,3.3,-4.6
55,37,2025-02-13,22-290,NOP,,SAC,W (+7),0,26:10,.820,.813,0.0,6.9,3.9,22.6,0.0,6.2,9.3,18.6,152,127,15.8,7.8
56,38,2025-02-21,22-298,NOP,@,DAL,L (-8),0,21:06,.317,.214,0.0,24.2,11.4,6.4,0.0,0.0,0.0,15.3,80,114,2.7,-8.3
57,39,2025-02-23,22-300,NOP,,SAS,W (+18),0,23:46,.506,.444,4.0,6.2,5.3,0.0,2.0,0.0,0.0,16.3,120,96,7.2,1.2
58,40,2025-02-25,22-302,NOP,,SAS,W (+6),0,23:50,.446,.423,0.0,17.1,8.1,0.0,2.0,4.1,13.0,25.1,86,100,5.4,-6.3
59,41,2025-02-27,22-304,NOP,@,PHO,W (+8),0,23:16,.556,.556,0.0,21.5,10.1,14.8,0.0,10.1,25.0,21.5,93,117,6.9,-2.2
60,42,2025-02-28,22-305,NOP,@,PHO,L (-17),1,31:02,.671,.676,7.2,0.0,4.4,21.7,4.9,4.0,10.1,28.3,129,126,21.6,9.2
61,43,2025-03-02,22-307,NOP,@,UTA,W (+7),0,21:53,.500,.500,4.9,15.0,9.9,14.2,0.0,0.0,20.0,18.5,99,122,4.9,-8.6
62,44,2025-03-04,22-309,NOP,@,LAL,L (-21),0,29:25,.571,.571,0.0,15.5,7.6,4.5,1.7,0.0,6.3,23.3,106,139,10.7,-5.0
63,45,2025-03-06,22-311,NOP,,HOU,L (-12),0,20:50,.394,.313,9.8,19.7,14.0,0.0,2.4,0.0,25.3,24.3,71,113,1.7,-11.2
64,46,2025-03-08,22-313,NOP,@,HOU,L (-29),0,27:41,.505,.500,6.8,0.0,3.8,4.2,0.0,0.0,0.0,18.6,123,152,6.7,-7.5
65,47,2025-03-09,22-314,NOP,,MEM,L (-3),1,23:52,.600,.600,4.6,15.5,10.5,0.0,0.0,0.0,9.1,20.0,105,114,7.9,-2.2
