Rk,G,Date,Age,Tm,,Opp,,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GmSc,BPM
41,16,2025-01-17,20-013,MIN,@,NYK,W (+17),0,13:24,.750,.750,0.0,7.2,4.1,38.8,0.0,0.0,25.0,28.3,126,119,6.8,2.4
42,17,2025-01-18,20-014,MIN,,CLE,L (-7),0,17:58,.600,.600,0.0,0.0,0.0,18.0,0.0,0.0,9.1,27.6,111,139,5.0,-8.1
43,18,2025-01-20,20-016,MIN,@,MEM,L (-2),0,17:09,.938,.938,5.5,11.7,8.5,29.1,0.0,0.0,0.0,18.5,185,114,13.3,18.5
44,19,2025-01-22,20-018,MIN,@,DAL,W (+1),0,8:54,.000,.000,0.0,0.0,0.0,14.6,0.0,0.0,25.0,20.2,17,123,-2.8,-28.3
45,20,2025-01-25,20-021,MIN,,DEN,W (+29),0,19:57,.556,.556,12.0,17.6,14.9,22.2,2.5,0.0,40.0,30.7,85,108,5.0,-9.7
46,21,2025-01-27,20-023,MIN,,ATL,W (+8),0,10:40,.425,.500,0.0,17.6,8.8,18.0,9.0,0.0,0.0,22.7,95,77,4.8,10.0
47,22,2025-01-29,20-025,MIN,@,PHO,W (+8),0,14:39,.820,.750,0.0,16.4,9.4,30.6,0.0,0.0,17.0,18.7,149,121,7.7,0.9
48,23,2025-01-30,20-026,MIN,@,UTA,W (+25),0,23:03,.830,.864,0.0,0.0,0.0,51.5,2.2,0.0,25.9,30.5,133,120,16.3,4.8
49,24,2025-02-01,20-028,MIN,,WAS,L (-2),0,17:46,.394,.375,0.0,18.8,8.9,63.3,2.7,0.0,18.4,25.1,91,103,5.4,-5.4
50,25,2025-02-03,20-030,MIN,,SAC,L (-2),0,14:24,.400,.400,0.0,0.0,0.0,36.7,0.0,0.0,28.6,21.4,81,129,2.1,-10.8
51,26,2025-02-05,20-032,MIN,,CHI,W (+19),0,15:44,.250,.250,12.0,7.3,9.8,23.5,3.2,0.0,0.0,15.1,117,113,3.2,-5.6
52,27,2025-02-06,20-033,MIN,,HOU,W (+13),0,13:02,.600,.600,0.0,0.0,0.0,0.0,3.9,0.0,16.7,18.8,101,120,2.9,-5.9
53,28,2025-02-08,20-035,MIN,,POR,W (+16),1,23:37,.333,.333,0.0,0.0,0.0,35.0,2.1,0.0,14.3,26.3,82,105,4.0,-8.6
54,29,2025-02-10,20-037,MIN,@,CLE,L (-21),0,22:41,.437,.393,0.0,10.6,4.7,25.0,2.1,0.0,11.8,30.0,92,128,6.1,-6.5
55,30,2025-02-12,20-039,MIN,,MIL,L (-2),0,12:45,.184,.200,0.0,7.5,3.5,0.0,0.0,0.0,15.5,19.6,33,106,-2.2,-20.8
56,31,2025-02-13,20-040,MIN,,OKC,W (+15),0,21:19,.429,.429,7.9,4.9,6.6,31.9,0.0,0.0,0.0,13.3,130,114,7.1,0.6
57,32,2025-02-21,20-048,MIN,@,HOU,L (-6),0,8:08,.250,.250,0.0,31.9,14.2,0.0,11.3,0.0,0.0,21.0,52,94,2.2,-1.2
58,33,2025-02-23,20-050,MIN,,OKC,L (-7),0,9:54,.000,.000,0.0,0.0,0.0,37.3,0.0,0.0,66.7,12.7,54,140,-0.6,-13.6
59,34,2025-02-24,20-051,MIN,@,OKC,W (+3),0,25:38,.530,.450,8.6,7.0,7.7,28.9,1.9,0.0,8.1,20.0,121,117,11.3,3.2
60,35,2025-02-27,20-054,MIN,@,LAL,L (-9),0,11:37,.400,.400,9.0,0.0,4.4,30.9,4.3,0.0,28.6,26.9,75,117,1.6,-9.0
61,36,2025-02-28,20-055,MIN,@,UTA,L (-1),0,17:58,.500,.500,4.8,12.1,8.0,27.6,7.9,0.0,20.0,11.7,116,106,7.7,0.1
62,37,2025-03-02,20-057,MIN,@,PHO,W (+18),0,1:35,.000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0,112,-0.8,-32.6
63,38,2025-03-04,20-059,MIN,,PHI,W (+14),0,3:14,.500,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.2,97,124,2.0,-17.7
64,39,2025-03-05,20-060,MIN,@,CHO,W (+15),0,5:52,1.500,1.500,0.0,0.0,0.0,45.7,0.0,15.4,0.0,7.7,276,120,4.4,24.4
65,,2025-03-07,20-062,MIN,@,MIA,W (+2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
66,40,2025-03-09,20-064,MIN,,SAS,W (+17),0,2:34,.000,.000,0.0,0.0,0.0,35.3,0.0,0.0,50.0,32.6,39,136,-1.0,-37.6
