Rk,G,Date,Age,Tm,,Opp,,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GmSc,BPM
41,,2025-01-17,24-171,MIN,@,NYK,W (+17),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
42,,2025-01-18,24-172,MIN,,CLE,L (-7),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
43,,2025-01-20,24-174,MIN,@,MEM,L (-2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
44,,2025-01-22,24-176,MIN,@,DAL,W (+1),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
45,,2025-01-25,24-179,MIN,,DEN,W (+29),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
46,,2025-01-27,24-181,MIN,,ATL,W (+8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
47,,2025-01-29,24-183,MIN,@,PHO,W (+8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
48,,2025-01-30,24-184,MIN,@,UTA,W (+25),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
49,,2025-02-01,24-186,MIN,,WAS,L (-2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
50,,2025-02-03,24-188,MIN,,SAC,L (-2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
51,11,2025-02-05,24-190,MIN,,CHI,W (+19),0,0:59,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2,0,122,-0.7,-52.9
52,12,2025-02-06,24-191,MIN,,HOU,W (+13),0,6:34,.625,.625,0.0,0.0,0.0,24.1,0.0,0.0,0.0,24.9,151,129,3.7,8.4
53,13,2025-02-08,24-193,MIN,,POR,W (+16),0,13:09,.410,.500,0.0,0.0,0.0,10.2,0.0,0.0,17.0,19.8,74,109,0.1,-12.5
54,14,2025-02-10,24-195,MIN,@,CLE,L (-21),0,13:20,.250,.250,0.0,18.0,8.0,11.1,3.6,0.0,20.0,15.1,55,123,0.5,-10.1
55,15,2025-02-12,24-197,MIN,,MIL,L (-2),0,20:19,.698,.643,4.1,18.9,11.0,48.0,2.3,4.1,11.3,17.0,142,95,14.1,15.7
56,16,2025-02-13,24-198,MIN,,OKC,W (+15),0,28:38,.553,.450,8.8,10.9,9.8,4.7,0.0,0.0,7.8,18.0,124,111,9.5,-1.3
57,17,2025-02-21,24-206,MIN,@,HOU,L (-6),0,19:01,.429,.429,5.5,13.6,9.1,15.1,2.4,0.0,12.5,18.0,91,117,4.6,-4.6
58,18,2025-02-23,24-208,MIN,,OKC,L (-7),0,19:08,.470,.429,0.0,7.0,3.1,15.9,0.0,0.0,0.0,16.3,120,139,4.6,-5.1
59,19,2025-02-24,24-209,MIN,@,OKC,W (+3),0,28:58,.751,.700,7.6,24.8,17.1,5.9,1.6,6.4,8.1,17.7,143,107,17.1,8.5
60,20,2025-02-27,24-212,MIN,@,LAL,L (-9),0,29:01,.709,.633,3.6,14.1,8.9,16.5,0.0,0.0,14.5,31.8,121,120,17.2,3.5
61,21,2025-02-28,24-213,MIN,@,UTA,L (-1),1,28:09,.517,.531,3.0,11.6,6.8,26.6,0.0,3.0,0.0,24.6,114,123,13.6,-0.9
62,22,2025-03-02,24-215,MIN,@,PHO,W (+18),0,6:30,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,0,112,-2.1,-28.3
63,23,2025-03-04,24-217,MIN,,PHI,W (+14),0,10:27,1.000,1.000,14.8,10.9,12.6,0.0,0.0,0.0,50.0,8.5,107,120,0.9,-8.7
64,24,2025-03-05,24-218,MIN,@,CHO,W (+15),0,12:33,.515,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,105,127,1.5,-10.7
65,25,2025-03-07,24-220,MIN,@,MIA,W (+2),0,8:25,1.500,1.500,0.0,0.0,0.0,0.0,0.0,0.0,33.3,16.9,106,119,4.0,7.7
66,26,2025-03-09,24-222,MIN,,SAS,W (+17),0,7:45,.000,.000,0.0,31.8,15.9,0.0,0.0,0.0,0.0,5.4,0,129,-0.5,-17.1
